stage,epoch,step,loss,learning_rate,timestamp
sft,1,6600,3.09217548,9.99882086055e-06,2026-04-27T21:10:11
sft,1,6800,3.17678785,9.99874831814e-06,2026-04-27T21:10:27
sft,1,7000,3.54259324,9.9986736107e-06,2026-04-27T21:10:43
sft,1,7200,2.69438982,9.99859673825e-06,2026-04-27T21:10:59
sft,1,7400,3.09484005,9.99851770085e-06,2026-04-27T21:11:15
sft,1,7600,2.88518977,9.99843649851e-06,2026-04-27T21:11:31
sft,1,7800,3.47548389,9.99835313128e-06,2026-04-27T21:11:47
sft,1,8000,3.26807618,9.99826759921e-06,2026-04-27T21:12:04
sft,1,8200,2.94785452,9.99817990234e-06,2026-04-27T21:12:20
sft,1,8400,3.44410825,9.9980900407e-06,2026-04-27T21:12:36
sft,1,8600,3.13341093,9.99799801433e-06,2026-04-27T21:12:52
sft,1,8800,3.06286335,9.9979038233e-06,2026-04-27T21:13:08
sft,1,9000,3.49275804,9.99780746763e-06,2026-04-27T21:13:24
sft,1,9200,3.29231310,9.99770894737e-06,2026-04-27T21:13:41
sft,1,9400,3.41442513,9.99760826258e-06,2026-04-27T21:13:57
sft,1,9600,2.94369221,9.9975054133e-06,2026-04-27T21:14:13
sft,1,9800,4.22551918,9.99740039958e-06,2026-04-27T21:14:30
sft,1,10000,2.30979657,9.99729322147e-06,2026-04-27T21:14:46
sft,1,10200,2.53875184,9.99718387903e-06,2026-04-27T21:15:03
sft,1,10400,4.39670801,9.9970723723e-06,2026-04-27T21:15:19
sft,1,10600,2.77374673,9.99695870134e-06,2026-04-27T21:15:34
sft,1,10800,3.40630150,9.9968428662e-06,2026-04-27T21:15:50
sft,1,11000,2.55603790,9.99672486694e-06,2026-04-27T21:16:06
sft,1,11200,3.26452804,9.99660470362e-06,2026-04-27T21:16:21
sft,1,11400,2.65887952,9.99648237629e-06,2026-04-27T21:16:38
sft,1,11600,3.71467257,9.99635788502e-06,2026-04-27T21:16:54
sft,1,11800,3.41564536,9.99623122986e-06,2026-04-27T21:17:11
sft,1,12000,2.91159129,9.99610241087e-06,2026-04-27T21:17:27
sft,1,12200,3.64623404,9.99597142812e-06,2026-04-27T21:17:44
sft,1,12400,3.24120092,9.99583828167e-06,2026-04-27T21:18:00
sft,1,12600,2.85919619,9.99570297158e-06,2026-04-27T21:18:16
sft,1,12800,3.07461548,9.99556549792e-06,2026-04-27T21:18:33
sft,1,13000,2.97547007,9.99542586075e-06,2026-04-27T21:18:49
sft,1,13200,3.30952144,9.99528406014e-06,2026-04-27T21:19:06
sft,1,13400,2.92915034,9.99514009617e-06,2026-04-27T21:19:21
sft,1,13600,3.59675646,9.99499396889e-06,2026-04-27T21:19:37
sft,1,13800,3.45166874,9.99484567838e-06,2026-04-27T21:19:53
sft,1,14000,3.13612175,9.99469522472e-06,2026-04-27T21:20:09
sft,1,14200,3.53012705,9.99454260796e-06,2026-04-27T21:20:25
sft,1,14400,3.32247591,9.99438782819e-06,2026-04-27T21:20:42
sft,1,14600,3.66828537,9.99423088549e-06,2026-04-27T21:20:58
sft,1,14800,1.71323729,9.99407177992e-06,2026-04-27T21:21:14
sft,1,15000,3.07077146,9.99391051156e-06,2026-04-27T21:21:30
sft,1,15200,1.60556507,9.9937470805e-06,2026-04-27T21:21:47
sft,1,15400,3.35253644,9.9935814868e-06,2026-04-27T21:22:03
sft,1,15600,3.09574580,9.99341373055e-06,2026-04-27T21:22:19
sft,1,15800,0.25421706,9.99324381183e-06,2026-04-27T21:22:35
sft,1,16000,3.20057249,9.99307173073e-06,2026-04-27T21:22:51
sft,1,16200,3.21488190,9.99289748732e-06,2026-04-27T21:23:08
sft,1,16400,2.62842488,9.99272108168e-06,2026-04-27T21:23:24
sft,1,16600,2.54318380,9.99254251391e-06,2026-04-27T21:23:40
sft,1,16800,2.70670509,9.99236178409e-06,2026-04-27T21:23:55
sft,1,17000,3.21723294,9.99217889231e-06,2026-04-27T21:24:11
sft,1,17200,2.53699374,9.99199383864e-06,2026-04-27T21:24:28
sft,1,17400,2.17829132,9.9918066232e-06,2026-04-27T21:24:45
sft,1,17600,3.33481479,9.99161724605e-06,2026-04-27T21:25:01
sft,1,17800,3.22655606,9.9914257073e-06,2026-04-27T21:25:17
sft,1,18000,1.78709209,9.99123200704e-06,2026-04-27T21:25:33
sft,1,18200,0.78960341,9.99103614535e-06,2026-04-27T21:25:49
sft,1,18400,3.30474329,9.99083812234e-06,2026-04-27T21:26:05
sft,1,18600,3.03501606,9.9906379381e-06,2026-04-27T21:26:20
sft,1,18800,3.06575179,9.99043559273e-06,2026-04-27T21:26:36
sft,1,19000,3.66985536,9.99023108632e-06,2026-04-27T21:26:52
sft,1,19200,3.03336263,9.99002441897e-06,2026-04-27T21:27:08
sft,1,19400,0.40642613,9.98981559078e-06,2026-04-27T21:27:25
sft,1,19600,3.31472039,9.98960460185e-06,2026-04-27T21:27:41
sft,1,19800,3.84582019,9.98939145228e-06,2026-04-27T21:27:57
sft,1,20000,3.26817679,9.98917614218e-06,2026-04-27T21:28:13
